material_status_id,factory_id,work_date,order_id,material_code,required_qty,available_qty,expected_at,status,data_split,dataset_provenance
MAT-000514,FAC-001,2025-03-08,ORD-04-007,zipper,153.6,155.6,,available,train,synthetic
MAT-000515,FAC-001,2025-03-09,ORD-04-007,sewing_thread,100.0,100.4,,available,train,synthetic
MAT-000516,FAC-001,2025-03-10,ORD-04-008,zipper,1656.4,1706.8,,available,train,synthetic
MAT-000517,FAC-001,2025-03-11,ORD-04-008,shell_fabric,1079.9,1115.7,,available,train,synthetic
MAT-000518,FAC-001,2025-03-12,ORD-04-008,buttons,972.9,1028.1,,available,train,synthetic
MAT-000519,FAC-001,2025-03-13,ORD-04-008,labels,1314.6,1413.0,,available,train,synthetic
MAT-000520,FAC-001,2025-03-15,ORD-04-008,sewing_thread,396.4,433.5,,available,train,synthetic
MAT-000521,FAC-001,2025-03-16,ORD-04-008,zipper,248.6,278.2,,available,train,synthetic
MAT-000522,FAC-001,2025-03-17,ORD-04-008,buttons,138.9,141.7,,available,train,synthetic
MAT-000523,FAC-001,2025-03-18,ORD-04-008,shell_fabric,100.0,87.2,2025-03-18T09:00:00+00:00,minor,train,synthetic
MAT-000524,FAC-001,2025-03-19,ORD-04-009,sewing_thread,858.9,871.4,,available,train,synthetic
MAT-000525,FAC-001,2025-03-20,ORD-04-009,shell_fabric,648.3,650.7,,available,train,synthetic
MAT-000526,FAC-001,2025-03-22,ORD-04-009,buttons,436.6,478.2,,available,train,synthetic
MAT-000527,FAC-001,2025-03-23,ORD-04-009,zipper,320.6,343.8,,available,train,synthetic
MAT-000528,FAC-001,2025-03-24,ORD-04-009,shell_fabric,100.0,108.1,,available,train,synthetic
MAT-000529,FAC-001,2025-03-25,ORD-04-009,shell_fabric,100.0,100.9,,available,train,synthetic
MAT-000530,FAC-001,2025-03-26,ORD-04-010,labels,1725.7,1736.5,,available,train,synthetic
MAT-000531,FAC-001,2025-03-27,ORD-04-010,labels,1333.8,1349.7,,available,train,synthetic
MAT-000532,FAC-001,2025-03-29,ORD-04-010,sewing_thread,1018.9,1124.6,,available,train,synthetic
MAT-000533,FAC-001,2025-03-30,ORD-04-010,sewing_thread,579.8,601.1,,available,train,synthetic
MAT-000534,FAC-001,2025-03-31,ORD-04-010,labels,308.6,317.0,,available,train,synthetic
MAT-000535,FAC-001,2025-04-01,ORD-04-010,zipper,291.6,316.8,,available,train,synthetic
MAT-000536,FAC-001,2025-04-02,ORD-04-010,labels,100.0,105.0,,available,train,synthetic
MAT-000537,FAC-001,2025-04-03,ORD-04-010,labels,100.0,109.1,,available,train,synthetic
MAT-000538,FAC-001,2025-04-05,ORD-04-011,sewing_thread,1535.0,1692.4,,available,train,synthetic
MAT-000539,FAC-001,2025-04-06,ORD-04-011,zipper,1451.3,1465.3,,available,train,synthetic
MAT-000540,FAC-001,2025-04-07,ORD-04-011,buttons,800.8,815.9,,available,train,synthetic
MAT-000541,FAC-001,2025-04-08,ORD-04-011,labels,697.7,752.6,,available,train,synthetic
MAT-000542,FAC-001,2025-04-09,ORD-04-011,zipper,698.7,740.1,,available,train,synthetic
MAT-000543,FAC-001,2025-04-10,ORD-04-011,buttons,366.0,372.2,,available,train,synthetic
MAT-000544,FAC-001,2025-04-12,ORD-04-011,shell_fabric,100.0,104.2,,available,train,synthetic
MAT-000545,FAC-001,2025-04-13,ORD-04-011,buttons,100.0,108.2,,available,train,synthetic
MAT-000546,FAC-001,2025-04-14,ORD-04-012,sewing_thread,1046.4,1138.6,,available,train,synthetic
MAT-000547,FAC-001,2025-04-15,ORD-04-012,zipper,1130.7,1131.4,,available,train,synthetic
MAT-000548,FAC-001,2025-04-16,ORD-04-012,buttons,972.5,980.0,,available,train,synthetic
MAT-000549,FAC-001,2025-04-17,ORD-04-012,zipper,665.0,736.3,,available,train,synthetic
MAT-000550,FAC-001,2025-04-19,ORD-04-012,sewing_thread,365.6,96.9,2025-04-20T09:00:00+00:00,critical,train,synthetic
MAT-000551,FAC-001,2025-04-20,ORD-04-012,buttons,294.7,309.3,,available,train,synthetic
MAT-000552,FAC-001,2025-04-21,ORD-04-012,shell_fabric,141.7,150.5,,available,train,synthetic
MAT-000553,FAC-001,2025-04-22,ORD-04-012,shell_fabric,100.0,104.1,,available,train,synthetic
MAT-000554,FAC-001,2025-04-23,ORD-04-013,sewing_thread,1761.9,1778.1,,available,train,synthetic
MAT-000555,FAC-001,2025-04-24,ORD-04-013,zipper,3229.3,3401.2,,available,train,synthetic
MAT-000556,FAC-001,2025-04-26,ORD-04-013,labels,2130.7,2133.9,,available,train,synthetic
MAT-000557,FAC-001,2025-04-27,ORD-04-013,labels,2109.2,2175.1,,available,train,synthetic
MAT-000558,FAC-001,2025-04-28,ORD-04-013,buttons,1690.1,1775.9,,available,train,synthetic
MAT-000559,FAC-001,2025-04-29,ORD-04-013,labels,1001.8,1081.8,,available,train,synthetic
MAT-000560,FAC-001,2025-04-30,ORD-04-013,zipper,997.1,1040.2,,available,train,synthetic
MAT-000561,FAC-001,2025-05-01,ORD-04-013,labels,525.0,582.8,,available,validation,synthetic
MAT-000562,FAC-001,2025-05-03,ORD-04-013,labels,241.3,260.5,,available,validation,synthetic
MAT-000563,FAC-001,2025-05-04,ORD-04-013,labels,100.0,110.2,,available,validation,synthetic
MAT-000564,FAC-001,2025-05-05,ORD-04-014,labels,1482.1,1563.9,,available,validation,synthetic
MAT-000565,FAC-001,2025-05-06,ORD-04-014,buttons,1649.4,1803.5,,available,validation,synthetic
MAT-000566,FAC-001,2025-05-07,ORD-04-014,shell_fabric,1657.9,1790.9,,available,validation,synthetic
MAT-000567,FAC-001,2025-05-08,ORD-04-014,shell_fabric,1323.2,1435.7,,available,validation,synthetic
MAT-000568,FAC-001,2025-05-10,ORD-04-014,zipper,538.7,559.8,,available,validation,synthetic
MAT-000569,FAC-001,2025-05-11,ORD-04-014,zipper,589.5,628.7,,available,validation,synthetic
MAT-000570,FAC-001,2025-05-12,ORD-04-014,shell_fabric,266.6,294.5,,available,validation,synthetic
MAT-000571,FAC-001,2025-05-13,ORD-04-014,zipper,100.0,107.4,,available,validation,synthetic
MAT-000572,FAC-001,2025-05-14,ORD-04-015,zipper,1307.3,1464.0,,available,validation,synthetic
MAT-000573,FAC-001,2025-05-15,ORD-04-015,labels,589.3,636.8,,available,validation,synthetic
MAT-000574,FAC-001,2025-05-17,ORD-04-015,labels,583.2,632.9,,available,validation,synthetic
MAT-000575,FAC-001,2025-05-18,ORD-04-015,sewing_thread,483.4,510.8,,available,validation,synthetic
MAT-000576,FAC-001,2025-05-19,ORD-04-015,shell_fabric,147.2,164.3,,available,validation,synthetic
MAT-000577,FAC-001,2025-05-20,ORD-04-015,sewing_thread,100.0,76.2,2025-05-20T09:00:00+00:00,minor,validation,synthetic
MAT-000578,FAC-001,2025-05-21,ORD-04-015,zipper,100.0,109.3,,available,validation,synthetic
MAT-000579,FAC-001,2025-05-22,ORD-04-016,labels,2431.1,2528.7,,available,validation,synthetic
MAT-000580,FAC-001,2025-05-24,ORD-04-016,zipper,1009.1,1106.4,,available,validation,synthetic
MAT-000581,FAC-001,2025-05-25,ORD-04-016,shell_fabric,1446.1,1615.3,,available,validation,synthetic
MAT-000582,FAC-001,2025-05-26,ORD-04-016,zipper,1436.1,1536.7,,available,validation,synthetic
MAT-000583,FAC-001,2025-05-27,ORD-04-016,labels,1466.7,1522.4,,available,validation,synthetic
MAT-000584,FAC-001,2025-05-28,ORD-04-016,shell_fabric,649.7,689.2,,available,validation,synthetic
MAT-000585,FAC-001,2025-05-29,ORD-04-016,zipper,426.6,433.3,,available,validation,synthetic
MAT-000586,FAC-001,2025-05-31,ORD-04-016,labels,458.6,474.3,,available,validation,synthetic
MAT-000587,FAC-001,2025-06-01,ORD-04-016,shell_fabric,100.0,105.2,,available,test,synthetic
MAT-000588,FAC-001,2025-06-02,ORD-04-017,labels,2124.6,2279.3,,available,test,synthetic
MAT-000589,FAC-001,2025-06-03,ORD-04-017,labels,2034.0,2238.9,,available,test,synthetic
MAT-000590,FAC-001,2025-06-04,ORD-04-017,labels,2470.9,2582.0,,available,test,synthetic
MAT-000591,FAC-001,2025-06-05,ORD-04-017,shell_fabric,2223.5,2398.7,,available,test,synthetic
MAT-000592,FAC-001,2025-06-07,ORD-04-017,zipper,1257.9,1339.0,,available,test,synthetic
MAT-000593,FAC-001,2025-06-08,ORD-04-017,labels,1407.4,1549.6,,available,test,synthetic
MAT-000594,FAC-001,2025-06-09,ORD-04-017,zipper,898.6,956.9,,available,test,synthetic
MAT-000595,FAC-001,2025-06-10,ORD-04-017,sewing_thread,813.6,897.4,,available,test,synthetic
MAT-000596,FAC-001,2025-06-11,ORD-04-017,shell_fabric,329.3,360.4,,available,test,synthetic
MAT-000597,FAC-001,2025-06-12,ORD-04-017,sewing_thread,100.0,111.9,,available,test,synthetic
MAT-000598,FAC-001,2025-06-14,ORD-04-018,zipper,1291.8,1340.2,,available,test,synthetic
MAT-000599,FAC-001,2025-06-15,ORD-04-018,buttons,1491.0,1567.7,,available,test,synthetic
MAT-000600,FAC-001,2025-06-16,ORD-04-018,zipper,1503.2,1560.3,,available,test,synthetic
MAT-000601,FAC-001,2025-06-17,ORD-04-018,shell_fabric,1233.4,1243.7,,available,test,synthetic
MAT-000602,FAC-001,2025-06-18,ORD-04-018,shell_fabric,1053.0,1078.6,,available,test,synthetic
MAT-000603,FAC-001,2025-06-19,ORD-04-018,shell_fabric,496.1,218.9,2025-06-21T09:00:00+00:00,critical,test,synthetic
MAT-000604,FAC-001,2025-06-21,ORD-04-018,sewing_thread,504.9,517.5,,available,test,synthetic
MAT-000605,FAC-001,2025-06-22,ORD-04-018,shell_fabric,263.4,278.5,,available,test,synthetic
MAT-000606,FAC-001,2025-06-23,ORD-04-019,zipper,1342.2,1466.5,,available,test,synthetic
MAT-000607,FAC-001,2025-06-24,ORD-04-019,shell_fabric,2094.1,2305.7,,available,test,synthetic
MAT-000608,FAC-001,2025-06-25,ORD-04-019,zipper,1746.1,1813.5,,available,test,synthetic
MAT-000609,FAC-001,2025-06-26,ORD-04-019,sewing_thread,875.1,905.4,,available,test,synthetic
MAT-000610,FAC-001,2025-06-28,ORD-04-019,labels,1101.3,1120.6,,available,test,synthetic
MAT-000611,FAC-001,2025-06-29,ORD-04-019,sewing_thread,444.9,447.3,,available,test,synthetic
MAT-000612,FAC-001,2025-06-30,ORD-04-019,sewing_thread,384.5,399.7,,available,test,synthetic
MAT-000613,FAC-001,2025-01-04,ORD-05-001,buttons,4279.9,4444.9,,available,train,synthetic
MAT-000614,FAC-001,2025-01-05,ORD-05-001,buttons,3340.3,3626.9,,available,train,synthetic
MAT-000615,FAC-001,2025-01-06,ORD-05-001,sewing_thread,3376.3,1950.6,2025-01-07T09:00:00+00:00,critical,train,synthetic
MAT-000616,FAC-001,2025-01-07,ORD-05-001,sewing_thread,3785.5,3963.8,,available,train,synthetic
MAT-000617,FAC-001,2025-01-08,ORD-05-001,zipper,2854.4,2931.5,,available,train,synthetic
MAT-000618,FAC-001,2025-01-09,ORD-05-001,shell_fabric,3033.2,3210.1,,available,train,synthetic
MAT-000619,FAC-001,2025-01-11,ORD-05-001,sewing_thread,2203.0,2252.6,,available,train,synthetic
MAT-000620,FAC-001,2025-01-12,ORD-05-001,sewing_thread,1488.4,1619.3,,available,train,synthetic
MAT-000621,FAC-001,2025-01-13,ORD-05-001,shell_fabric,705.0,574.6,2025-01-13T09:00:00+00:00,minor,train,synthetic
MAT-000622,FAC-001,2025-01-14,ORD-05-001,sewing_thread,749.3,831.0,,available,train,synthetic
MAT-000623,FAC-001,2025-01-15,ORD-05-001,zipper,599.4,276.6,2025-01-16T09:00:00+00:00,critical,train,synthetic
MAT-000624,FAC-001,2025-01-16,ORD-05-001,zipper,257.7,265.8,,available,train,synthetic
MAT-000625,FAC-001,2025-01-18,ORD-05-002,sewing_thread,1111.2,1142.2,,available,train,synthetic
MAT-000626,FAC-001,2025-01-19,ORD-05-002,sewing_thread,1193.5,1285.5,,available,train,synthetic
MAT-000627,FAC-001,2025-01-20,ORD-05-002,zipper,1822.8,1894.4,,available,train,synthetic
MAT-000628,FAC-001,2025-01-21,ORD-05-002,buttons,1518.5,1557.2,,available,train,synthetic
MAT-000629,FAC-001,2025-01-22,ORD-05-002,shell_fabric,857.7,767.3,2025-01-22T09:00:00+00:00,minor,train,synthetic
MAT-000630,FAC-001,2025-01-23,ORD-05-002,zipper,736.0,804.5,,available,train,synthetic
MAT-000631,FAC-001,2025-01-25,ORD-05-002,sewing_thread,510.6,553.8,,available,train,synthetic
MAT-000632,FAC-001,2025-01-26,ORD-05-002,labels,468.7,477.2,,available,train,synthetic
MAT-000633,FAC-001,2025-01-27,ORD-05-002,zipper,147.6,161.6,,available,train,synthetic
MAT-000634,FAC-001,2025-01-28,ORD-05-002,sewing_thread,100.0,108.1,,available,train,synthetic
MAT-000635,FAC-001,2025-01-29,ORD-05-003,labels,1396.1,1486.3,,available,train,synthetic
MAT-000636,FAC-001,2025-01-30,ORD-05-003,zipper,1475.9,1540.6,,available,train,synthetic
MAT-000637,FAC-001,2025-02-01,ORD-05-003,zipper,763.6,766.5,,available,train,synthetic
MAT-000638,FAC-001,2025-02-02,ORD-05-003,buttons,1150.3,1235.4,,available,train,synthetic
MAT-000639,FAC-001,2025-02-03,ORD-05-003,buttons,756.4,793.9,,available,train,synthetic
MAT-000640,FAC-001,2025-02-04,ORD-05-003,shell_fabric,460.1,482.6,,available,train,synthetic
MAT-000641,FAC-001,2025-02-05,ORD-05-003,buttons,100.0,105.0,,available,train,synthetic
MAT-000642,FAC-001,2025-02-06,ORD-05-003,labels,100.0,103.4,,available,train,synthetic
MAT-000643,FAC-001,2025-02-08,ORD-05-004,sewing_thread,1861.8,1986.1,,available,train,synthetic
MAT-000644,FAC-001,2025-02-09,ORD-05-004,buttons,1892.3,2010.1,,available,train,synthetic
MAT-000645,FAC-001,2025-02-10,ORD-05-004,zipper,1666.2,1672.4,,available,train,synthetic
MAT-000646,FAC-001,2025-02-11,ORD-05-004,zipper,1030.2,1074.4,,available,train,synthetic
MAT-000647,FAC-001,2025-02-12,ORD-05-004,zipper,417.2,432.2,,available,train,synthetic
MAT-000648,FAC-001,2025-02-13,ORD-05-004,zipper,563.1,570.2,,available,train,synthetic
MAT-000649,FAC-001,2025-02-15,ORD-05-004,labels,242.9,180.6,2025-02-15T09:00:00+00:00,minor,train,synthetic
MAT-000650,FAC-001,2025-02-16,ORD-05-004,buttons,100.0,103.4,,available,train,synthetic
MAT-000651,FAC-001,2025-02-17,ORD-05-004,shell_fabric,100.0,102.0,,available,train,synthetic
MAT-000652,FAC-001,2025-02-18,ORD-05-005,zipper,2162.2,2195.2,,available,train,synthetic
MAT-000653,FAC-001,2025-02-19,ORD-05-005,sewing_thread,2301.0,2453.1,,available,train,synthetic
MAT-000654,FAC-001,2025-02-20,ORD-05-005,sewing_thread,1764.1,961.7,2025-02-22T09:00:00+00:00,critical,train,synthetic
MAT-000655,FAC-001,2025-02-22,ORD-05-005,zipper,1521.9,1668.1,,available,train,synthetic
MAT-000656,FAC-001,2025-02-23,ORD-05-005,labels,1244.9,1353.6,,available,train,synthetic
MAT-000657,FAC-001,2025-02-24,ORD-05-005,buttons,528.5,542.5,,available,train,synthetic
MAT-000658,FAC-001,2025-02-25,ORD-05-005,shell_fabric,435.5,443.5,,available,train,synthetic
MAT-000659,FAC-001,2025-02-26,ORD-05-005,sewing_thread,336.7,344.1,,available,train,synthetic
MAT-000660,FAC-001,2025-02-27,ORD-05-005,sewing_thread,100.0,105.0,,available,train,synthetic
MAT-000661,FAC-001,2025-03-01,ORD-05-006,labels,1106.1,1173.7,,available,train,synthetic
MAT-000662,FAC-001,2025-03-02,ORD-05-006,labels,1176.9,1298.1,,available,train,synthetic
MAT-000663,FAC-001,2025-03-03,ORD-05-006,sewing_thread,620.2,633.4,,available,train,synthetic
MAT-000664,FAC-001,2025-03-04,ORD-05-006,sewing_thread,572.8,584.9,,available,train,synthetic
MAT-000665,FAC-001,2025-03-05,ORD-05-006,buttons,420.6,424.9,,available,train,synthetic
MAT-000666,FAC-001,2025-03-06,ORD-05-006,labels,548.1,573.5,,available,train,synthetic
MAT-000667,FAC-001,2025-03-08,ORD-05-006,sewing_thread,252.5,83.5,2025-03-09T09:00:00+00:00,critical,train,synthetic
MAT-000668,FAC-001,2025-03-09,ORD-05-006,zipper,145.5,155.4,,available,train,synthetic
MAT-000669,FAC-001,2025-03-10,ORD-05-007,buttons,504.9,565.5,,available,train,synthetic
MAT-000670,FAC-001,2025-03-11,ORD-05-007,shell_fabric,667.3,677.3,,available,train,synthetic
MAT-000671,FAC-001,2025-03-12,ORD-05-007,labels,584.2,645.1,,available,train,synthetic
MAT-000672,FAC-001,2025-03-13,ORD-05-007,buttons,214.5,226.9,,available,train,synthetic
MAT-000673,FAC-001,2025-03-15,ORD-05-007,shell_fabric,100.0,84.6,2025-03-15T09:00:00+00:00,minor,train,synthetic
MAT-000674,FAC-001,2025-03-16,ORD-05-007,zipper,100.0,107.2,,available,train,synthetic
MAT-000675,FAC-001,2025-03-17,ORD-05-007,shell_fabric,100.0,106.0,,available,train,synthetic
MAT-000676,FAC-001,2025-03-18,ORD-05-008,zipper,1921.6,2124.1,,available,train,synthetic
MAT-000677,FAC-001,2025-03-19,ORD-05-008,shell_fabric,1628.1,1635.5,,available,train,synthetic
MAT-000678,FAC-001,2025-03-20,ORD-05-008,zipper,1500.3,1595.1,,available,train,synthetic
MAT-000679,FAC-001,2025-03-22,ORD-05-008,sewing_thread,1288.7,1153.9,2025-03-22T09:00:00+00:00,minor,train,synthetic
MAT-000680,FAC-001,2025-03-23,ORD-05-008,buttons,1356.4,1358.9,,available,train,synthetic
MAT-000681,FAC-001,2025-03-24,ORD-05-008,shell_fabric,566.5,588.2,,available,train,synthetic
MAT-000682,FAC-001,2025-03-25,ORD-05-008,labels,781.7,861.1,,available,train,synthetic
MAT-000683,FAC-001,2025-03-26,ORD-05-008,labels,373.6,387.4,,available,train,synthetic
MAT-000684,FAC-001,2025-03-27,ORD-05-008,shell_fabric,259.5,261.1,,available,train,synthetic
MAT-000685,FAC-001,2025-03-29,ORD-05-008,sewing_thread,100.0,102.1,,available,train,synthetic
MAT-000686,FAC-001,2025-03-30,ORD-05-009,labels,1843.7,2064.5,,available,train,synthetic
MAT-000687,FAC-001,2025-03-31,ORD-05-009,labels,685.4,525.5,2025-03-31T09:00:00+00:00,minor,train,synthetic
MAT-000688,FAC-001,2025-04-01,ORD-05-009,zipper,708.9,777.8,,available,train,synthetic
MAT-000689,FAC-001,2025-04-02,ORD-05-009,sewing_thread,1143.4,1170.1,,available,train,synthetic
MAT-000690,FAC-001,2025-04-03,ORD-05-009,buttons,386.3,428.0,,available,train,synthetic
MAT-000691,FAC-001,2025-04-05,ORD-05-009,zipper,519.1,440.3,2025-04-05T09:00:00+00:00,minor,train,synthetic
MAT-000692,FAC-001,2025-04-06,ORD-05-009,sewing_thread,218.0,226.3,,available,train,synthetic
MAT-000693,FAC-001,2025-04-07,ORD-05-010,labels,1497.5,1514.8,,available,train,synthetic
MAT-000694,FAC-001,2025-04-08,ORD-05-010,shell_fabric,2280.4,2482.0,,available,train,synthetic
MAT-000695,FAC-001,2025-04-09,ORD-05-010,sewing_thread,1077.9,1081.4,,available,train,synthetic
MAT-000696,FAC-001,2025-04-10,ORD-05-010,labels,1836.8,1851.5,,available,train,synthetic
MAT-000697,FAC-001,2025-04-12,ORD-05-010,shell_fabric,921.6,981.3,,available,train,synthetic
MAT-000698,FAC-001,2025-04-13,ORD-05-010,shell_fabric,962.4,1021.6,,available,train,synthetic
MAT-000699,FAC-001,2025-04-14,ORD-05-010,buttons,437.2,488.1,,available,train,synthetic
MAT-000700,FAC-001,2025-04-15,ORD-05-010,sewing_thread,185.3,191.6,,available,train,synthetic
MAT-000701,FAC-001,2025-04-16,ORD-05-010,sewing_thread,100.0,100.7,,available,train,synthetic
MAT-000702,FAC-001,2025-04-17,ORD-05-011,buttons,1279.0,1412.8,,available,train,synthetic
MAT-000703,FAC-001,2025-04-19,ORD-05-011,labels,1069.2,1069.6,,available,train,synthetic
MAT-000704,FAC-001,2025-04-20,ORD-05-011,sewing_thread,1138.2,1154.9,,available,train,synthetic
MAT-000705,FAC-001,2025-04-21,ORD-05-011,buttons,776.4,780.2,,available,train,synthetic
MAT-000706,FAC-001,2025-04-22,ORD-05-011,shell_fabric,499.7,534.1,,available,train,synthetic
MAT-000707,FAC-001,2025-04-23,ORD-05-011,shell_fabric,531.0,568.0,,available,train,synthetic
MAT-000708,FAC-001,2025-04-24,ORD-05-011,buttons,353.6,394.6,,available,train,synthetic
MAT-000709,FAC-001,2025-04-26,ORD-05-011,sewing_thread,270.2,293.1,,available,train,synthetic
MAT-000710,FAC-001,2025-04-27,ORD-05-012,shell_fabric,1131.9,1158.3,,available,train,synthetic
MAT-000711,FAC-001,2025-04-28,ORD-05-012,sewing_thread,807.8,872.6,,available,train,synthetic
MAT-000712,FAC-001,2025-04-29,ORD-05-012,zipper,1006.1,1057.0,,available,train,synthetic
MAT-000713,FAC-001,2025-04-30,ORD-05-012,sewing_thread,755.1,770.6,,available,train,synthetic
MAT-000714,FAC-001,2025-05-01,ORD-05-012,zipper,459.5,257.4,2025-05-03T09:00:00+00:00,critical,validation,synthetic
MAT-000715,FAC-001,2025-05-03,ORD-05-012,shell_fabric,265.2,278.2,,available,validation,synthetic
MAT-000716,FAC-001,2025-05-04,ORD-05-012,zipper,100.0,109.2,,available,validation,synthetic
MAT-000717,FAC-001,2025-05-05,ORD-05-012,sewing_thread,100.0,104.8,,available,validation,synthetic
MAT-000718,FAC-001,2025-05-06,ORD-05-013,sewing_thread,1693.8,1859.6,,available,validation,synthetic
MAT-000719,FAC-001,2025-05-07,ORD-05-013,buttons,2340.9,2612.2,,available,validation,synthetic
MAT-000720,FAC-001,2025-05-08,ORD-05-013,buttons,2437.5,2478.5,,available,validation,synthetic
MAT-000721,FAC-001,2025-05-10,ORD-05-013,labels,1158.4,1171.8,,available,validation,synthetic
MAT-000722,FAC-001,2025-05-11,ORD-05-013,buttons,1388.8,1418.8,,available,validation,synthetic
MAT-000723,FAC-001,2025-05-12,ORD-05-013,zipper,1297.6,976.2,2025-05-12T09:00:00+00:00,minor,validation,synthetic
MAT-000724,FAC-001,2025-05-13,ORD-05-013,labels,1538.3,1634.9,,available,validation,synthetic
MAT-000725,FAC-001,2025-05-14,ORD-05-013,shell_fabric,1163.3,1207.1,,available,validation,synthetic
MAT-000726,FAC-001,2025-05-15,ORD-05-013,labels,911.6,963.8,,available,validation,synthetic
MAT-000727,FAC-001,2025-05-17,ORD-05-013,shell_fabric,529.6,551.9,,available,validation,synthetic
MAT-000728,FAC-001,2025-05-18,ORD-05-013,labels,221.1,232.0,,available,validation,synthetic
MAT-000729,FAC-001,2025-05-19,ORD-05-013,shell_fabric,100.0,81.4,2025-05-19T09:00:00+00:00,minor,validation,synthetic
MAT-000730,FAC-001,2025-05-20,ORD-05-013,labels,100.0,104.0,,available,validation,synthetic
MAT-000731,FAC-001,2025-05-21,ORD-05-014,labels,801.3,809.7,,available,validation,synthetic
MAT-000732,FAC-001,2025-05-22,ORD-05-014,labels,901.9,474.5,2025-05-24T09:00:00+00:00,critical,validation,synthetic
MAT-000733,FAC-001,2025-05-24,ORD-05-014,shell_fabric,578.9,625.5,,available,validation,synthetic
MAT-000734,FAC-001,2025-05-25,ORD-05-014,zipper,731.7,771.9,,available,validation,synthetic
MAT-000735,FAC-001,2025-05-26,ORD-05-014,labels,432.7,472.0,,available,validation,synthetic
MAT-000736,FAC-001,2025-05-27,ORD-05-014,zipper,248.3,215.5,2025-05-27T09:00:00+00:00,minor,validation,synthetic
MAT-000737,FAC-001,2025-05-28,ORD-05-014,sewing_thread,100.0,103.5,,available,validation,synthetic
MAT-000738,FAC-001,2025-05-29,ORD-05-014,buttons,100.0,111.5,,available,validation,synthetic
MAT-000739,FAC-001,2025-05-31,ORD-05-015,shell_fabric,2381.5,2580.6,,available,validation,synthetic
MAT-000740,FAC-001,2025-06-01,ORD-05-015,zipper,1666.4,1690.5,,available,test,synthetic
MAT-000741,FAC-001,2025-06-02,ORD-05-015,sewing_thread,1794.7,1896.2,,available,test,synthetic
MAT-000742,FAC-001,2025-06-03,ORD-05-015,buttons,1260.7,1334.4,,available,test,synthetic
MAT-000743,FAC-001,2025-06-04,ORD-05-015,sewing_thread,869.0,943.7,,available,test,synthetic
MAT-000744,FAC-001,2025-06-05,ORD-05-015,buttons,1353.6,1499.2,,available,test,synthetic
MAT-000745,FAC-001,2025-06-07,ORD-05-015,shell_fabric,803.3,822.7,,available,test,synthetic
MAT-000746,FAC-001,2025-06-08,ORD-05-015,zipper,744.8,762.7,,available,test,synthetic
MAT-000747,FAC-001,2025-06-09,ORD-05-015,buttons,501.3,517.9,,available,test,synthetic
MAT-000748,FAC-001,2025-06-10,ORD-05-015,sewing_thread,171.4,171.9,,available,test,synthetic
MAT-000749,FAC-001,2025-06-11,ORD-05-015,labels,100.0,109.0,,available,test,synthetic
MAT-000750,FAC-001,2025-06-12,ORD-05-015,sewing_thread,100.0,108.5,,available,test,synthetic
MAT-000751,FAC-001,2025-06-14,ORD-05-016,zipper,1827.5,1921.0,,available,test,synthetic
MAT-000752,FAC-001,2025-06-15,ORD-05-016,labels,964.5,993.8,,available,test,synthetic
MAT-000753,FAC-001,2025-06-16,ORD-05-016,labels,568.5,634.2,,available,test,synthetic
MAT-000754,FAC-001,2025-06-17,ORD-05-016,buttons,530.7,581.1,,available,test,synthetic
MAT-000755,FAC-001,2025-06-18,ORD-05-016,labels,100.0,106.3,,available,test,synthetic
MAT-000756,FAC-001,2025-06-19,ORD-05-017,sewing_thread,933.0,1014.6,,available,test,synthetic
MAT-000757,FAC-001,2025-06-21,ORD-05-017,buttons,863.6,932.8,,available,test,synthetic
MAT-000758,FAC-001,2025-06-22,ORD-05-017,sewing_thread,870.8,947.5,,available,test,synthetic
MAT-000759,FAC-001,2025-06-23,ORD-05-017,zipper,919.3,924.0,,available,test,synthetic
MAT-000760,FAC-001,2025-06-24,ORD-05-017,sewing_thread,410.1,444.0,,available,test,synthetic
MAT-000761,FAC-001,2025-06-25,ORD-05-017,shell_fabric,570.3,449.8,2025-06-25T09:00:00+00:00,minor,test,synthetic
MAT-000762,FAC-001,2025-06-26,ORD-05-017,labels,214.6,231.5,,available,test,synthetic
MAT-000763,FAC-001,2025-06-28,ORD-05-017,shell_fabric,100.0,101.3,,available,test,synthetic
MAT-000764,FAC-001,2025-06-29,ORD-05-018,zipper,1364.5,1408.6,,available,test,synthetic
MAT-000765,FAC-001,2025-06-30,ORD-05-018,zipper,956.2,979.9,,available,test,synthetic
MAT-000766,FAC-001,2025-01-04,ORD-06-001,buttons,1358.0,1071.6,2025-01-04T09:00:00+00:00,minor,train,synthetic
MAT-000767,FAC-001,2025-01-05,ORD-06-001,shell_fabric,732.0,737.4,,available,train,synthetic
MAT-000768,FAC-001,2025-01-06,ORD-06-001,shell_fabric,939.5,979.3,,available,train,synthetic
MAT-000769,FAC-001,2025-01-07,ORD-06-001,zipper,501.9,437.4,2025-01-07T09:00:00+00:00,minor,train,synthetic
MAT-000770,FAC-001,2025-01-08,ORD-06-001,sewing_thread,476.6,510.3,,available,train,synthetic
MAT-000771,FAC-001,2025-01-09,ORD-06-001,sewing_thread,307.9,332.0,,available,train,synthetic
MAT-000772,FAC-001,2025-01-11,ORD-06-001,labels,119.6,122.7,,available,train,synthetic
MAT-000773,FAC-001,2025-01-12,ORD-06-001,sewing_thread,100.0,108.7,,available,train,synthetic
